latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
36.11567,27.92472,344.46,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,320.65,46.61,N,0
36.12052,27.92016,318.35,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,299.76,23.27,N,0
36.11956,27.93064,342.65,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,307.16,46.61,N,0
36.12005,27.92533,352.04,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,327.16,46.61,N,0
36.05753,27.92932,321.21,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.15,3.32,N,0
36.05703,27.93467,328.95,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.79,3.32,N,0
36.12394,27.9314,332.11,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.13,12.31,N,0
36.12442,27.9261,356.83,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,311.78,12.31,N,0
36.12879,27.92687,337.12,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.13,12.31,N,0
36.13269,27.93269,310.4,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,299,2.5,N,0
36.13317,27.92754,337.91,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.06,2.5,N,0
36.1424,27.92375,319.69,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.21,3.24,N,0
36.14677,27.92445,335.88,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.73,3.24,N,0
36.15112,27.92544,314.79,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.12,1,N,0
36.1638,27.93236,328.14,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.37,2.75,N,0
36.16822,27.93258,332.11,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.04,3.31,N,0
36.17262,27.93293,326.45,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.52,3.31,N,0
36.18472,27.99221,312.59,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.74,1.19,N,0
36.20187,27.99587,320.92,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.18,1.88,N,0
36.19991,27.96849,326.51,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.35,2.34,N,0
36.18877,27.99392,356.43,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.12,10.69,N,0
36.20429,27.96914,320.43,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.85,2.34,N,0
36.21058,27.99752,312.28,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.49,1.06,N,0
36.21394,27.96048,315.49,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.95,1.79,N,0
36.21262,28.02356,318.61,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.52,2.33,N,0
36.21831,27.96121,330.31,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.44,4.85,N,0
36.22318,27.95645,312.97,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.62,4.85,N,0
36.21745,28.01918,324,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.4,2.33,N,0
36.22269,27.96185,340.46,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,305.16,4.85,N,0
36.22177,28.0202,341.28,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.18,4.72,N,0
36.22227,28.0147,335.14,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.59,6.06,N,0
36.07537,27.92878,316.61,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.77,2.45,N,0
36.07974,27.92949,329.68,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.65,2.83,N,0
36.08413,27.93,322.45,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.47,2.83,N,0
36.08851,27.93061,342.15,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.93,49.12,N,0
36.08896,27.92556,320.38,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.76,23.63,N,0
36.09333,27.92629,342.27,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.1,23.63,N,0
36.09678,27.93734,311.89,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.44,60.05,N,0
36.09815,27.92211,313.97,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.71,43.45,N,0
36.18443,27.993,318.66,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.8,2.33,N,0
36.08371,27.93387,318.79,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.37,2.72,N,0
36.07982,27.92818,329.09,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.7,4.26,N,0
36.07494,27.9328,315.89,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.25,1.6,N,0
36.06188,27.93021,335.27,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.32,2.79,N,0
36.06137,27.93562,311.76,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.03,2.79,N,0
36.09724,27.93217,367,0.46,0.47,2023-07-23,2330,N,VIIRS,h,2,330.17,60.05,N,0
36.0977,27.9271,345.23,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,306.75,43.45,N,0
36.10298,27.91778,311.59,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.35,2.31,N,0
36.10161,27.93297,367,0.46,0.47,2023-07-23,2330,N,VIIRS,h,2,321.22,60.05,N,0
36.10206,27.92794,351.48,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,305.63,43.45,N,0
36.10251,27.923,342.63,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.35,43.45,N,0
36.10551,27.9389,314,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.19,4.19,N,0
36.10597,27.93372,351.5,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.74,4.19,N,0
36.10736,27.91845,320.85,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.28,10.22,N,0
39.74242,19.87469,335.28,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,295.52,12.89,N,0
39.76118,19.89523,346.43,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,296.49,11.64,N,0
39.75969,19.90168,367,0.49,0.48,2023-07-24,0109,N,VIIRS,h,2,302.68,16.84,N,0
39.75817,19.9082,345.08,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,297,16.84,N,0
39.75771,19.8697,330.25,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,295.94,5.16,N,0
39.75643,19.8752,327.43,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,295.44,8.84,N,0
39.75086,19.87889,342.2,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,299.62,8.84,N,0
39.7466,19.87694,344.38,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,301.5,12.89,N,0
39.74501,19.88375,339.96,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,298.39,15.03,N,0
39.74091,19.90135,335.1,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,298.14,14.03,N,0
39.73948,19.90748,331.49,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,297.1,6.41,N,0
39.74065,19.88228,326.58,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,296.83,15.03,N,0
39.76242,19.88992,350.89,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,297.41,11.64,N,0
39.76364,19.8847,322.82,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,295.41,4.47,N,0
39.76484,19.87952,321.01,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,296.13,4.47,N,0
39.76664,19.89203,307.44,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,294.58,3.37,N,0
39.76237,19.91047,328.86,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,296.08,4.36,N,0
39.76381,19.90423,331.68,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,296.65,4.36,N,0
39.76704,19.88125,310.82,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,295.68,3.6,N,0
39.73908,19.88896,356.76,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,303.45,15.03,N,0
39.73781,19.89441,354.99,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,302.78,14.03,N,0
39.73645,19.90025,340.13,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,297.44,14.03,N,0
39.73455,19.8882,335.14,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,296.7,8.49,N,0
39.76015,19.91007,339.92,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,297.52,8.68,N,0
39.76168,19.9037,367,0.49,0.48,2023-07-24,0109,N,VIIRS,h,2,303.74,19.5,N,0
39.76324,19.89717,354.46,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,298.09,19.5,N,0
39.76456,19.89165,347.01,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,297,9.13,N,0
39.7658,19.88645,333.91,0.49,0.48,2023-07-24,0109,N,VIIRS,n,2,295.54,9.13,N,0
40.69967,22.95033,306.32,0.33,0.55,2023-07-24,0109,N,VIIRS,n,2,295.47,1.17,N,0
36.05626,27.92745,319.45,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,296.63,3.7,N,0
38.03304,24.54508,367,0.46,0.64,2023-07-24,0110,N,VIIRS,h,2,300.63,15.2,N,0
38.03096,24.55236,347.85,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,296.98,15.2,N,0
38.03066,24.53125,315.41,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,295.72,8.11,N,0
38.02388,24.53282,326.32,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,297.21,3.79,N,0
38.02181,24.54005,308.22,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,296.75,3.79,N,0
38.01404,24.54503,332.77,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,298.1,6.35,N,0
38.01238,24.55078,346.33,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,298.82,6.35,N,0
38.00867,24.54161,346.78,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,299.32,20.87,N,0
38.0073,24.5464,367,0.46,0.64,2023-07-24,0110,N,VIIRS,h,2,300.03,20.87,N,0
38.00569,24.552,336.43,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,298.49,10.03,N,0
38.00329,24.53828,367,0.46,0.64,2023-07-24,0110,N,VIIRS,h,2,300.22,20.87,N,0
38.00174,24.54368,348.57,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,307.59,20.87,N,0
37.99997,24.54981,344.05,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,299.14,10.03,N,0
37.99551,24.54326,308.66,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,297.78,4.33,N,0
38.02544,24.53143,321.76,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,297.24,6.26,N,0
38.02346,24.53852,321.04,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,297.21,5.46,N,0
38.01387,24.55018,350.79,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,299.16,5.37,N,0
38.01549,24.54444,318.86,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,297.29,5.46,N,0
38.01233,24.55568,313.43,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,297.52,5.37,N,0
38.00858,24.54648,328.21,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,297.89,16.82,N,0
38.00703,24.55202,328.21,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,297.71,16.82,N,0
38.00465,24.53793,367,0.46,0.64,2023-07-24,0110,N,VIIRS,h,2,298.95,37.83,N,0
38.00323,24.543,356.45,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,310.53,16.82,N,0
38.00158,24.54884,367,0.46,0.64,2023-07-24,0110,N,VIIRS,h,2,301.38,16.82,N,0
37.99704,24.5425,341.15,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,298.15,4.91,N,0
37.99549,24.54801,311.3,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,297.41,4.91,N,0
38.41582,23.19376,309.92,0.39,0.59,2023-07-24,0110,N,VIIRS,n,2,296.62,1.29,N,0
38.41701,23.18941,307.87,0.39,0.59,2023-07-24,0110,N,VIIRS,n,2,296.16,1.29,N,0
38.37468,24.05923,308.94,0.43,0.62,2023-07-24,0110,N,VIIRS,n,2,297.36,2.74,N,2
38.16669,22.19416,315.69,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,300.42,2.87,N,0
38.16597,22.19692,313.98,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,300.45,4.58,N,0
38.03546,24.53662,332.14,0.46,0.64,2023-07-24,0110,N,VIIRS,n,2,295.11,8.11,N,0
38.18248,22.19765,332.15,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.8,2.53,N,0
38.1816,22.20108,334.26,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,300.31,4.38,N,0
38.18068,22.20464,350.71,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,301.88,4.38,N,0
38.17959,22.20885,329.28,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.73,3.73,N,0
38.18344,22.19394,311.66,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,297.1,2.53,N,0
38.1681,22.18876,315.14,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.69,2.41,N,0
38.16886,22.18581,318.24,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.68,2.41,N,0
38.17,22.1814,310.02,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,298.32,3.31,N,0
38.17851,22.21302,312.11,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.66,3.73,N,0
38.17749,22.21696,319.43,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.14,1.71,N,0
38.17889,22.19005,322.88,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.56,2.53,N,0
38.17782,22.19415,320.41,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,300.09,2.53,N,0
38.17701,22.19731,312.86,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,300.49,4.38,N,0
38.17353,22.21073,316.27,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,300.03,1.71,N,0
38.17233,22.21536,312.12,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.48,1.71,N,0
38.17103,22.22039,313.72,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.33,2.45,N,0
38.18477,22.14585,348.05,0.35,0.56,2023-07-24,0110,N,VIIRS,n,2,301.66,7.19,N,0
38.17306,22.19108,327.23,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,301.75,2.41,N,0
38.17235,22.19379,348.8,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,305.85,2.87,N,0
38.17167,22.19642,322.64,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,301.95,2.87,N,0
38.17639,22.15674,310.71,0.35,0.56,2023-07-24,0110,N,VIIRS,n,2,298.08,2.95,N,0
38.16739,22.19149,327.41,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,300.09,2.87,N,0
38.17715,22.15379,345.5,0.35,0.56,2023-07-24,0110,N,VIIRS,n,2,299.88,5.57,N,0
38.17784,22.15114,347.3,0.35,0.56,2023-07-24,0110,N,VIIRS,n,2,300.54,5.57,N,0
38.16716,22.2138,309.88,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,298.63,2.4,N,0
38.17383,22.18809,313.39,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.71,2.41,N,0
38.184,22.14879,319.28,0.35,0.56,2023-07-24,0110,N,VIIRS,n,2,300.53,7.12,N,0
38.15723,22.18774,320.83,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,300.09,4.56,N,0
38.15882,22.18163,312.05,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,298.7,2.7,N,0
38.15804,22.18467,319.6,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.66,2.7,N,0
38.14894,22.19821,338.65,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,299.9,4.95,N,0
38.14812,22.20134,346.59,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,300.34,4.95,N,0
38.15384,22.17941,309.46,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,298.14,3.17,N,0
38.15133,22.18906,310.03,0.35,0.57,2023-07-24,0110,N,VIIRS,n,2,298.25,2.83,N,0
36.23801,27.99043,345.16,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,297.21,10.79,N,0
36.22311,28.01227,314.77,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,296.51,7.93,N,0
36.22065,28.01989,318.02,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,296.25,5.58,N,0
36.22532,27.9569,313.08,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.43,5.47,N,0
36.17163,27.92911,318.22,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.74,5.9,N,0
36.16272,27.93233,312.86,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.19,4.5,N,0
36.16844,27.93075,328.65,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.72,7.9,N,0
36.14174,27.91634,313.44,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.9,6.7,N,0
36.13206,27.92207,322.25,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,297.59,15.28,N,0
36.12923,27.93083,312.91,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.85,10.52,N,0
36.1251,27.91935,356.91,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,299.29,15.28,N,0
36.12231,27.92798,343.37,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,299.3,10.52,N,0
36.11818,27.91651,353.08,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,298.71,60.34,N,0
36.11547,27.92488,356.98,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,306.24,33.59,N,0
36.11277,27.93323,322.36,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,297.92,33.59,N,0
36.10884,27.92112,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,302.32,33.59,N,0
36.10597,27.92998,357.22,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,303.89,33.59,N,0
36.10313,27.93874,313.19,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.31,19.13,N,0
36.102,27.91803,344.22,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,298.29,29.58,N,0
36.09907,27.92705,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,304.38,29.58,N,0
36.09614,27.93608,317.1,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,296.82,11.85,N,0
36.09208,27.92439,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,299.19,29.58,N,0
36.08913,27.93347,309.56,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.09,11.85,N,0
36.08245,27.92986,333.96,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,298.36,9.15,N,0
36.05874,27.93026,328.26,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,298.24,8.73,N,0
36.11287,27.92198,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,303.89,38.38,N,0
36.11015,27.93054,356.32,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,300.9,36.88,N,0
36.1155,27.9137,314.1,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,297.18,38.38,N,0
36.10623,27.91824,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,299.02,38.38,N,0
36.10344,27.927,353.5,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,305.71,36.88,N,0
36.10049,27.93628,330.93,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.94,36.88,N,0
36.09643,27.92441,367,0.77,0.78,2023-07-24,0110,N,VIIRS,h,2,303.02,11.22,N,0
36.09352,27.93354,324.4,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.41,11.22,N,0
36.08953,27.92149,315.33,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.36,11.22,N,0
36.08662,27.93062,310.14,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.46,11.22,N,0
36.07993,27.927,334.21,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,298.04,9.58,N,0
36.06327,27.93007,317.63,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.95,3.7,N,0
36.20988,28.03073,367,0.49,0.4,2023-07-24,1050,N,VIIRS,h,2,345.57,97.55,D,0
36.03,27.93157,344.84,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,318.07,6.08,D,0
36.03473,27.93594,352.28,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,317.57,7.08,D,0
36.03371,27.93059,350.75,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,321.36,7.08,D,0
36.03947,27.94035,348.52,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,320.04,23.12,D,0
36.03844,27.93495,354.08,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,322.95,7.08,D,0
36.03741,27.92955,347.15,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,321.41,7.08,D,0
36.04215,27.93397,348.44,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,321.88,9.82,D,0
36.04585,27.93293,348.81,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,323.54,9.82,D,0
36.036,27.93907,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,319.65,14.54,D,0
36.03493,27.93366,348.32,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,318.47,14.54,D,0
36.03969,27.93801,356.34,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,324.09,14.54,D,0
36.03865,27.93269,348.48,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,321.51,14.54,D,0
36.0434,27.93703,348.69,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,321.72,11.84,D,0
36.04711,27.93607,351.18,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,323.51,11.84,D,0
36.05081,27.93503,350.09,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,319.74,17.91,D,0
36.05505,27.9168,352.96,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,325.16,36.87,D,0
36.05769,27.91037,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,378,379.63,D,0
36.05875,27.91578,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,328.14,36.87,D,0
36.06566,27.93118,351.65,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,320.78,11.88,D,0
36.06247,27.91485,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,338.65,111.07,D,0
36.06935,27.9301,353.32,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,321.11,11.88,D,0
36.06987,27.91277,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,330.75,84.88,D,0
36.07306,27.92915,349.25,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,318.17,75.43,D,0
36.0709,27.91806,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,329.71,84.88,D,0
36.07458,27.91696,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,346.53,84.88,D,0
36.07935,27.9214,348.05,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,321.37,25.76,D,0
36.08518,27.93133,351.93,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,316.59,15.12,D,0
36.08199,27.91487,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,333.96,57.34,D,0
36.09787,27.91637,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,363.93,460.93,D,0
36.10158,27.91537,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,334.72,154.57,D,0
36.10637,27.91996,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,341.79,154.57,D,0
36.11003,27.91878,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,352.43,118.77,D,0
36.11581,27.92856,350.33,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,321.47,22.01,D,0
36.11371,27.91765,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,335.94,118.77,D,0
36.11739,27.91656,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,328.65,47.08,D,0
36.11845,27.92203,351.39,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,333.65,44.22,D,0
36.12214,27.92097,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,326.75,44.22,D,0
36.12795,27.93093,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,339.92,103.15,D,0
36.13164,27.92987,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,340.77,103.15,D,0
36.1306,27.92446,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,339.48,113.23,D,0
36.13532,27.92878,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,339.6,130.76,D,0
36.14477,27.9375,349.22,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,322.77,12.62,D,0
36.14847,27.93652,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,323.56,12.62,D,0
36.15219,27.93561,351.77,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,320.75,10.79,D,0
36.14573,27.94061,348.72,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,319.57,7.78,D,0
36.14943,27.93962,343.1,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,318.04,7.78,D,0
36.14837,27.93419,350.24,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,322.36,17.53,D,0
36.15104,27.92793,347.75,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,322.22,19.97,D,0
36.18415,27.99797,340.29,0.49,0.41,2023-07-24,1050,N,VIIRS,l,2,314.47,22.66,D,0
36.18522,28.00346,314.4,0.49,0.41,2023-07-24,1050,N,VIIRS,l,2,319.39,22.66,D,0
36.20246,28.03242,344.48,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,315.26,13.28,D,0
36.2072,28.03691,367,0.49,0.4,2023-07-24,1050,N,VIIRS,h,2,339.2,69.6,D,0
36.20824,28.04227,340.3,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,314.31,69.6,D,0
36.20617,28.03154,345.53,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,318.47,13.28,D,0
36.20514,28.02626,348.44,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,316.02,13.28,D,0
36.21194,28.04144,340.76,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,313.17,211.31,D,0
36.21093,28.03617,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,373.87,211.31,D,0
36.21463,28.0353,367,0.49,0.4,2023-07-24,1050,N,VIIRS,h,2,359.89,211.31,D,0
36.21358,28.02985,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,340.05,97.55,D,0
36.21727,28.02895,367,0.49,0.4,2023-07-24,1050,N,VIIRS,h,2,356.09,79.36,D,0
36.21831,28.03431,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,331.89,71.05,D,0
36.21617,28.02321,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,331.03,79.36,D,0
