latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.16893,22.84331,301.03,0.41,0.37,2022-04-02,0031,N,VIIRS,n,2,285.47,1.35,N,2
38.37306,24.0626,299.46,0.45,0.39,2022-04-02,0031,N,VIIRS,n,2,285.3,0.82,N,2
38.07055,23.7267,296.36,0.44,0.38,2022-04-02,0031,N,VIIRS,n,2,283.38,0.33,N,0
40.55769,22.63099,341.8,0.69,0.74,2022-04-02,1013,N,VIIRS,n,2,291.83,7.92,D,0
40.5721,22.74266,326.53,0.68,0.74,2022-04-02,1013,N,VIIRS,n,2,293.8,5.69,D,0
41.63626,26.41697,341.5,0.43,0.62,2022-04-02,1013,N,VIIRS,n,2,294.46,5.05,D,0
40.6,22.82811,367,0.67,0.74,2022-04-02,1013,N,VIIRS,h,2,293.16,18.18,D,0
40.57228,22.74343,328.16,0.68,0.74,2022-04-02,1013,N,VIIRS,n,2,293.76,3.79,D,0
40.60022,22.82704,367,0.67,0.74,2022-04-02,1013,N,VIIRS,h,2,293.39,13.61,D,0
40.53193,22.64541,327.1,0.69,0.74,2022-04-02,1013,N,VIIRS,n,2,289.53,4.34,D,0
40.55834,22.63135,342.34,0.69,0.74,2022-04-02,1013,N,VIIRS,n,2,291.83,6.19,D,0
40.60276,22.83465,329.07,0.67,0.74,2022-04-02,1013,N,VIIRS,n,2,290.85,14.27,D,0
38.56882,22.72328,327.83,0.4,0.45,2022-04-02,1152,N,VIIRS,n,2,296.76,4.49,D,0
41.44545,26.2295,328.33,0.33,0.55,2022-04-02,1153,N,VIIRS,n,2,294.25,4.19,D,0
39.3737,22.4248,328.63,0.4,0.44,2022-04-02,1153,N,VIIRS,n,2,289.39,2.47,D,0
38.03418,23.59263,296.75,0.39,0.36,2022-04-03,0012,N,VIIRS,n,2,284.56,0.57,N,0
37.91923,23.07285,300.94,0.4,0.37,2022-04-03,0012,N,VIIRS,n,2,288.12,0.79,N,2
39.16794,22.84131,309.99,0.41,0.37,2022-04-03,0012,N,VIIRS,n,2,281.88,0.95,N,2
39.17136,22.84207,296.01,0.41,0.37,2022-04-03,0012,N,VIIRS,n,2,282.35,0.95,N,3
37.71363,21.57195,334.54,0.39,0.36,2022-04-03,1133,N,VIIRS,n,2,294.75,9.63,D,0
37.46249,23.1532,328.14,0.4,0.37,2022-04-03,1133,N,VIIRS,n,2,295.75,1,D,0
37.59803,21.81746,340.86,0.39,0.36,2022-04-03,1133,N,VIIRS,n,2,298.67,9.75,D,0
41.07969,24.10147,336,0.46,0.39,2022-04-03,1134,N,VIIRS,n,2,301.61,7.68,D,0
40.91671,22.65934,325.29,0.42,0.37,2022-04-03,1134,N,VIIRS,n,2,294.81,2.04,D,0
40.53949,22.60147,333.15,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,296.01,3.6,D,0
40.5448,22.61529,328.31,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,294.1,2.29,D,0
40.50332,22.45218,332.63,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,299.88,5,D,0
39.2206,22.42393,331.92,0.4,0.37,2022-04-03,1134,N,VIIRS,n,2,290.76,3.62,D,0
38.84009,22.523,331.87,0.4,0.37,2022-04-03,1134,N,VIIRS,n,2,293.91,3.22,D,0
38.84072,22.5276,331.53,0.4,0.37,2022-04-03,1134,N,VIIRS,n,2,293.67,3.22,D,0
40.54417,22.61042,330.44,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,294.37,2.29,D,0
40.55454,22.66322,327.97,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,293.11,1.19,D,0
40.74012,22.60881,341.92,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,299.97,4.63,D,0
40.54974,22.59917,345.25,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,298.2,10.54,D,0
40.54911,22.59431,332.24,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,296.34,2.18,D,0
40.56824,22.66015,330.59,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,294.69,4.67,D,0
40.61068,22.79692,326.02,0.42,0.37,2022-04-03,1134,N,VIIRS,l,2,297.85,1.18,D,0
40.68867,23.32605,331.49,0.43,0.38,2022-04-03,1134,N,VIIRS,n,2,295.02,2.31,D,0
40.69216,23.32525,332.55,0.43,0.38,2022-04-03,1134,N,VIIRS,n,2,294.92,2.31,D,0
40.69905,22.61805,333.14,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,299.28,3.34,D,0
40.68499,22.51093,344.48,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,301.01,6.84,D,0
40.6884,22.51015,340.32,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,296.43,6.84,D,0
40.74233,22.61034,340.95,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,298.38,4.43,D,0
40.73302,22.55513,339.7,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,301.09,5.14,D,0
40.71851,22.57849,335.12,0.41,0.37,2022-04-03,1134,N,VIIRS,n,2,298.66,3.96,D,0
36.35146,28.00082,327.27,0.43,0.38,2022-04-05,1055,N,VIIRS,n,2,266.93,3.83,D,0
36.35318,28.0104,354.61,0.43,0.38,2022-04-05,1055,N,VIIRS,n,2,274.99,13.88,D,0
36.3592,28.00362,351.33,0.43,0.38,2022-04-05,1055,N,VIIRS,n,2,269.78,19.1,D,0
36.35403,28.01512,327.45,0.43,0.38,2022-04-05,1055,N,VIIRS,n,2,267.08,5.21,D,0
36.36005,28.00836,354.23,0.43,0.38,2022-04-05,1055,N,VIIRS,n,2,273.57,19.1,D,0
36.35662,28.00938,357.06,0.43,0.38,2022-04-05,1055,N,VIIRS,l,2,277.96,19.1,D,0
36.35575,28.00458,349.79,0.43,0.38,2022-04-05,1055,N,VIIRS,n,2,277.93,19.1,D,0
36.35232,28.00561,348.56,0.43,0.38,2022-04-05,1055,N,VIIRS,n,2,273.14,13.88,D,0
38.07848,22.5207,354.5,0.46,0.47,2022-04-05,1056,N,VIIRS,n,2,297.08,13.62,D,0
39.05679,20.73617,331,0.54,0.51,2022-04-05,1056,N,VIIRS,n,2,288.88,4.22,D,0
38.08262,22.51872,342.32,0.46,0.47,2022-04-05,1056,N,VIIRS,n,2,288.2,7.71,D,0
40.28378,23.44641,296.76,0.49,0.49,2022-04-06,0055,N,VIIRS,n,2,278.89,0.58,N,2
38.03689,23.51368,302.6,0.56,0.52,2022-04-06,0056,N,VIIRS,n,2,283.77,2.06,N,3
35.51626,23.72644,342.05,0.41,0.6,2022-04-06,1036,N,VIIRS,n,2,290.38,3.36,D,0
35.5178,23.72537,325.17,0.41,0.6,2022-04-06,1036,N,VIIRS,n,2,287.77,2.91,D,0
35.51926,23.73099,336.13,0.41,0.6,2022-04-06,1036,N,VIIRS,n,2,290.4,5.48,D,0
39.04028,20.76297,336.48,0.47,0.64,2022-04-06,1037,N,VIIRS,n,2,289.38,3.59,D,0
40.59484,22.7456,327.62,0.34,0.56,2022-04-06,1038,N,VIIRS,n,2,293.78,1.11,D,0
41.63563,26.37245,330.94,0.43,0.46,2022-04-06,1038,N,VIIRS,n,2,299.2,0.93,D,0
40.56271,22.63086,331.41,0.45,0.63,2022-04-06,1218,N,VIIRS,n,2,292.76,2.85,D,0
38.59337,21.15253,327.6,0.36,0.58,2022-04-06,1218,N,VIIRS,n,2,289.59,1.62,D,0
38.59126,21.15283,327.27,0.36,0.58,2022-04-06,1218,N,VIIRS,n,2,289.72,1.42,D,0
38.55449,23.1262,331.15,0.51,0.5,2022-04-07,1159,N,VIIRS,n,2,298.66,3.18,D,0
37.95649,22.63594,339.97,0.48,0.48,2022-04-07,1159,N,VIIRS,n,2,295.9,9.17,D,0
38.37521,24.06304,297.64,0.39,0.36,2022-04-08,0018,N,VIIRS,n,2,285.31,0.57,N,2
39.38697,22.80833,316.5,0.39,0.36,2022-04-08,0018,N,VIIRS,n,2,283.3,1.61,N,2
40.28616,23.44351,297.57,0.39,0.36,2022-04-08,0018,N,VIIRS,n,2,281.34,0.32,N,2
40.7037,22.81585,295.68,0.39,0.36,2022-04-08,0018,N,VIIRS,n,2,281.71,0.79,N,2
38.03799,23.51308,312.97,0.38,0.36,2022-04-08,0018,N,VIIRS,n,2,286.69,1.29,N,0
38.03551,23.59373,296.48,0.38,0.36,2022-04-08,0018,N,VIIRS,n,2,285.49,0.51,N,0
37.91982,23.07085,298.16,0.38,0.36,2022-04-08,0018,N,VIIRS,n,2,288.07,0.85,N,2
41.60635,26.27584,326.61,0.61,0.71,2022-04-08,1000,N,VIIRS,n,2,297.42,1.52,D,0
41.60484,26.27485,326.19,0.61,0.71,2022-04-08,1000,N,VIIRS,n,2,297.36,2.51,D,0
35.40767,23.832,334.99,0.45,0.39,2022-04-08,1139,N,VIIRS,n,2,297.95,4.97,D,0
37.05047,25.43957,345.86,0.55,0.43,2022-04-08,1139,N,VIIRS,n,2,299.17,7.82,D,0
39.06501,22.27052,329.79,0.43,0.38,2022-04-08,1140,N,VIIRS,n,2,302.8,1.12,D,0
40.72496,21.42859,328.54,0.42,0.38,2022-04-08,1140,N,VIIRS,n,2,297.69,2.25,D,0
40.62103,22.66535,332.95,0.46,0.39,2022-04-08,1140,N,VIIRS,n,2,303.35,2.32,D,0
40.49147,22.53668,330.27,0.46,0.39,2022-04-08,1140,N,VIIRS,n,2,299.83,2.98,D,0
38.81709,22.46542,338.48,0.44,0.38,2022-04-08,1140,N,VIIRS,n,2,307.66,3.47,D,0
38.37138,21.10924,331.56,0.4,0.37,2022-04-08,1140,N,VIIRS,n,2,296.34,1.48,D,0
38.08146,22.52513,328,0.43,0.38,2022-04-08,1140,N,VIIRS,n,2,295.71,2.41,D,0
40.70485,22.81341,297.05,0.57,0.43,2022-04-08,2359,N,VIIRS,n,2,271.22,1.1,N,2
38.37474,24.06118,298.19,0.47,0.4,2022-04-08,2359,N,VIIRS,n,2,287.43,0.77,N,2
37.91891,23.07085,300.36,0.51,0.41,2022-04-09,0000,N,VIIRS,n,2,289.72,1.42,N,2
38.03639,23.5109,304.42,0.49,0.4,2022-04-09,0000,N,VIIRS,n,2,286.66,1.27,N,3
37.8108,21.28526,328.53,0.43,0.38,2022-04-09,1121,N,VIIRS,n,2,297.49,3.52,D,0
38.51241,22.98936,336.43,0.39,0.36,2022-04-09,1121,N,VIIRS,n,2,305.03,1.38,D,0
38.55082,22.87444,333.9,0.39,0.36,2022-04-09,1121,N,VIIRS,n,2,305.2,3.47,D,0
39.25796,26.1409,331.45,0.41,0.37,2022-04-09,1121,N,VIIRS,n,2,297.09,3.16,D,0
39.07052,22.91066,329.9,0.39,0.36,2022-04-09,1121,N,VIIRS,n,2,300.86,1.21,D,0
39.1122,21.0178,330,0.42,0.38,2022-04-09,1121,N,VIIRS,n,2,294.18,5.36,D,0
39.11132,21.01287,328.93,0.42,0.38,2022-04-09,1121,N,VIIRS,n,2,297.37,5.36,D,0
40.18818,21.44468,333.19,0.4,0.37,2022-04-09,1121,N,VIIRS,l,2,303.78,2.19,D,0
39.88744,21.66593,335.35,0.4,0.37,2022-04-09,1121,N,VIIRS,n,2,303.1,2.64,D,0
36.89019,22.63113,336.53,0.4,0.37,2022-04-09,1121,N,VIIRS,n,2,306.33,2.45,D,0
38.00043,23.68859,335.6,0.38,0.36,2022-04-09,1121,N,VIIRS,n,2,302.32,1.88,D,0
37.91375,23.06,338.67,0.39,0.36,2022-04-09,1121,N,VIIRS,n,2,301.82,1.09,D,0
40.61119,22.60665,337.08,0.39,0.36,2022-04-09,1122,N,VIIRS,n,2,305.77,10.37,D,0
41.20001,23.20604,336.48,0.38,0.36,2022-04-09,1122,N,VIIRS,l,2,309.21,3.88,D,0
41.51957,26.20689,330.47,0.43,0.38,2022-04-09,1122,N,VIIRS,n,2,304.46,1.94,D,0
40.96655,23.66017,339.44,0.39,0.36,2022-04-09,1122,N,VIIRS,n,2,305.76,2.92,D,0
40.73796,22.29573,337.17,0.39,0.36,2022-04-09,1122,N,VIIRS,n,2,305.67,2.85,D,0
40.55014,21.60893,330.94,0.4,0.37,2022-04-09,1122,N,VIIRS,n,2,299.22,2.74,D,0
40.66287,22.74562,336.88,0.39,0.36,2022-04-09,1122,N,VIIRS,n,2,307.99,2.55,D,0
40.47555,21.64743,332.14,0.4,0.37,2022-04-09,1122,N,VIIRS,n,2,301.78,2.11,D,0
40.61047,22.60212,335.05,0.39,0.36,2022-04-09,1122,N,VIIRS,l,2,305.86,10.37,D,0
40.6079,22.60755,343.82,0.39,0.36,2022-04-09,1122,N,VIIRS,n,2,312.68,10.37,D,0
40.98919,26.33249,296,0.44,0.46,2022-04-09,2340,N,VIIRS,n,2,284.11,0.42,N,0
38.0374,23.50876,304.24,0.57,0.52,2022-04-09,2341,N,VIIRS,n,2,286.36,1.63,N,3
38.03898,23.50998,299.55,0.57,0.52,2022-04-09,2341,N,VIIRS,n,2,286.54,1.32,N,0
38.03675,23.50676,304.81,0.52,0.67,2022-04-10,2322,N,VIIRS,n,2,281.37,1.32,N,3
38.04033,23.50593,296.86,0.52,0.67,2022-04-10,2322,N,VIIRS,n,2,281.42,0.97,N,0
38.03754,23.51119,300.29,0.34,0.56,2022-04-11,0102,N,VIIRS,n,2,282.81,0.64,N,0
38.03655,23.51497,298.26,0.34,0.56,2022-04-11,0102,N,VIIRS,n,2,282.42,0.64,N,3
37.9181,23.07056,295.12,0.32,0.55,2022-04-11,0102,N,VIIRS,n,2,284.61,0.86,N,2
39.99123,23.4556,309.11,0.6,0.53,2022-04-11,0102,N,VIIRS,n,2,269.91,2.03,N,0
40.53399,22.63564,340.39,0.58,0.52,2022-04-11,1044,N,VIIRS,n,2,293.96,9.19,D,0
40.53312,22.63498,344.96,0.57,0.52,2022-04-11,1044,N,VIIRS,n,2,293.69,10.25,D,0
38.35379,21.53906,330.73,0.46,0.64,2022-04-11,1224,N,VIIRS,n,2,291.96,3.66,D,0
38.35052,21.53574,331.01,0.46,0.64,2022-04-11,1224,N,VIIRS,n,2,292.77,1.48,D,0
38.35648,21.53535,330.99,0.46,0.64,2022-04-11,1224,N,VIIRS,n,2,292.44,1.83,D,0
38.35355,21.53365,327.37,0.46,0.64,2022-04-11,1224,N,VIIRS,n,2,291.98,2.25,D,0
40.53176,22.6471,335.72,0.55,0.68,2022-04-11,1225,N,VIIRS,n,2,293.21,3.08,D,0
38.0388,23.5135,298.48,0.39,0.44,2022-04-12,0043,N,VIIRS,n,2,283.79,1.12,N,0
38.03206,23.60493,295.05,0.39,0.44,2022-04-12,0043,N,VIIRS,n,2,283.37,0.76,N,0
38.6578,22.88736,330.3,0.54,0.68,2022-04-12,1025,N,VIIRS,n,2,291.06,2.57,D,0
41.02845,24.78478,329.17,0.37,0.58,2022-04-12,1025,N,VIIRS,n,2,298.83,1.71,D,0
40.53118,22.63094,326.13,0.49,0.65,2022-04-12,1025,N,VIIRS,n,2,293.87,1.63,D,0
35.165,25.31941,330.82,0.38,0.59,2022-04-12,1204,N,VIIRS,n,2,294.58,2.89,D,0
38.44073,23.11533,339.69,0.62,0.54,2022-04-12,1205,N,VIIRS,n,2,302.78,9.69,D,0
38.95124,22.35191,334.68,0.57,0.52,2022-04-12,1205,N,VIIRS,n,2,299.69,3.61,D,0
38.43946,23.11395,342.11,0.62,0.54,2022-04-12,1205,N,VIIRS,n,2,302.63,5.07,D,0
40.6069,22.64677,343.82,0.61,0.54,2022-04-12,1206,N,VIIRS,n,2,304.64,7.07,D,0
41.06404,24.77242,325.22,0.4,0.6,2022-04-12,1206,N,VIIRS,n,2,293.68,2.22,D,0
39.16757,22.84365,295.39,0.39,0.36,2022-04-13,0024,N,VIIRS,n,2,278.96,0.6,N,2
38.37341,24.06148,299.61,0.4,0.37,2022-04-13,0024,N,VIIRS,n,2,282.24,0.77,N,2
38.03876,23.51308,302.62,0.4,0.37,2022-04-13,0025,N,VIIRS,n,2,285.63,1.43,N,0
38.13097,23.52392,296.2,0.4,0.37,2022-04-13,0025,N,VIIRS,n,2,280.67,0.62,N,2
38.03559,23.59201,295.55,0.4,0.37,2022-04-13,0025,N,VIIRS,n,2,282.98,0.6,N,0
37.92005,23.0714,295.19,0.39,0.36,2022-04-13,0025,N,VIIRS,n,2,285.02,0.9,N,2
40.81044,26.11332,327.17,0.55,0.68,2022-04-13,1006,N,VIIRS,n,2,294.99,3.8,D,0
40.80708,26.11002,327.21,0.56,0.68,2022-04-13,1006,N,VIIRS,n,2,294.75,3.53,D,0
35.06279,25.23218,331.32,0.41,0.45,2022-04-13,1145,N,VIIRS,n,2,294.93,4.77,D,0
38.46524,23.08508,328.27,0.53,0.42,2022-04-13,1146,N,VIIRS,n,2,297.7,2.94,D,0
38.82817,22.54714,334.76,0.51,0.41,2022-04-13,1146,N,VIIRS,n,2,292.23,2.81,D,0
38.56668,23.29499,325.39,0.54,0.42,2022-04-13,1146,N,VIIRS,n,2,293.82,2.56,D,3
41.02301,23.84351,334.51,0.41,0.45,2022-04-13,1147,N,VIIRS,n,2,297.89,2.75,D,0
40.94307,24.68479,356.25,0.45,0.47,2022-04-13,1147,N,VIIRS,n,2,299.37,7.72,D,0
40.53751,22.68537,331.02,0.54,0.42,2022-04-13,1147,N,VIIRS,n,2,295.61,2.99,D,0
40.28359,23.44637,298.62,0.45,0.39,2022-04-14,0005,N,VIIRS,n,2,280.23,0.43,N,2
40.71309,23.0514,313.52,0.47,0.4,2022-04-14,0005,N,VIIRS,n,2,276.55,1.88,N,0
38.12997,23.52287,295.46,0.43,0.38,2022-04-14,0006,N,VIIRS,n,2,281.11,0.66,N,2
39.16711,22.84405,302.27,0.47,0.39,2022-04-14,0006,N,VIIRS,n,2,277.73,1.12,N,2
38.03825,23.51143,295.04,0.43,0.38,2022-04-14,0006,N,VIIRS,n,2,284.99,0.93,N,0
37.91855,23.07316,298.94,0.44,0.39,2022-04-14,0006,N,VIIRS,n,2,286.85,0.92,N,2
38.41262,21.1731,332.71,0.39,0.36,2022-04-14,1127,N,VIIRS,n,2,298.33,4.12,D,0
38.41593,21.17223,334.17,0.39,0.36,2022-04-14,1127,N,VIIRS,n,2,296.89,4.12,D,0
38.44284,21.14654,337.03,0.39,0.36,2022-04-14,1127,N,VIIRS,n,2,301.75,5.27,D,0
39.2646,25.91882,331.62,0.45,0.39,2022-04-14,1127,N,VIIRS,n,2,299.26,5.6,D,0
40.33913,21.3044,330.23,0.39,0.36,2022-04-14,1128,N,VIIRS,n,2,298.38,1.56,D,0
41.25837,22.97978,335.39,0.39,0.36,2022-04-14,1128,N,VIIRS,n,2,302.43,4.41,D,0
40.70345,22.5016,337.48,0.39,0.36,2022-04-14,1128,N,VIIRS,n,2,307.06,2.13,D,0
40.49022,21.77543,335.45,0.38,0.36,2022-04-14,1128,N,VIIRS,n,2,297.13,4.33,D,0
40.48693,21.77629,345.67,0.38,0.36,2022-04-14,1128,N,VIIRS,n,2,300.5,4.33,D,0
40.86556,24.75472,338.68,0.43,0.38,2022-04-14,1128,N,VIIRS,n,2,304.61,13.67,D,0
40.56099,22.73906,334.12,0.39,0.36,2022-04-14,1128,N,VIIRS,n,2,301.1,3.37,D,0
40.33984,21.3089,356.65,0.39,0.36,2022-04-14,1128,N,VIIRS,l,2,302.15,15.51,D,0
40.28402,23.44528,296.49,0.5,0.49,2022-04-14,2346,N,VIIRS,n,2,281.08,0.75,N,2
38.3747,24.06121,295.84,0.44,0.46,2022-04-14,2347,N,VIIRS,n,2,282.97,0.83,N,2
38.03917,23.51135,296,0.47,0.48,2022-04-14,2347,N,VIIRS,n,2,285.48,1.15,N,0
38.03982,23.51017,301.25,0.47,0.48,2022-04-14,2347,N,VIIRS,n,2,285.71,1.53,N,0
37.91861,23.07222,298.18,0.49,0.49,2022-04-14,2347,N,VIIRS,n,2,287.07,1.2,N,2
40.28276,23.44281,295.2,0.6,0.71,2022-04-15,0126,N,VIIRS,n,2,279.19,0.69,N,2
37.03762,22.02081,333.12,0.54,0.42,2022-04-15,1108,N,VIIRS,n,2,290.9,4.76,D,0
38.30855,21.81798,332.01,0.52,0.42,2022-04-15,1108,N,VIIRS,n,2,293.12,3.58,D,0
38.90146,22.65439,335.36,0.47,0.4,2022-04-15,1108,N,VIIRS,n,2,301.64,4.63,D,0
38.88003,22.5233,335.82,0.48,0.4,2022-04-15,1108,N,VIIRS,n,2,298.96,2.9,D,0
38.91738,21.83389,326.49,0.51,0.41,2022-04-15,1109,N,VIIRS,n,2,294.07,2.82,D,0
39.17133,20.97911,341.38,0.55,0.43,2022-04-15,1109,N,VIIRS,n,2,301.81,9.38,D,0
39.17164,20.98399,327.46,0.55,0.43,2022-04-15,1109,N,VIIRS,n,2,299.7,4.98,D,0
39.17033,20.97776,331.77,0.55,0.43,2022-04-15,1109,N,VIIRS,n,2,301.09,5.13,D,0
39.87988,21.88933,330.55,0.49,0.4,2022-04-15,1109,N,VIIRS,n,2,298.25,6.55,D,0
40.80651,26.13026,333.31,0.38,0.36,2022-04-15,1109,N,VIIRS,n,2,303.22,3.8,D,0
40.25766,21.86817,333.54,0.48,0.4,2022-04-15,1109,N,VIIRS,n,2,303.45,8.51,D,0
40.94309,24.9019,331.8,0.39,0.36,2022-04-15,1109,N,VIIRS,n,2,300.41,3.8,D,0
40.69484,22.76721,337.62,0.44,0.39,2022-04-15,1109,N,VIIRS,n,2,303.15,5.58,D,0
35.3497,23.84301,295.07,0.39,0.59,2022-04-15,2329,N,VIIRS,n,2,278.2,0.81,N,0
35.23923,23.60742,299.91,0.49,0.65,2022-04-16,0109,N,VIIRS,n,2,279.71,0.76,N,0
35.24363,23.60823,302.43,0.49,0.65,2022-04-16,0109,N,VIIRS,n,2,280.64,0.59,N,0
38.03672,23.50993,320.17,0.46,0.47,2022-04-17,0050,N,VIIRS,n,2,274.13,2.49,N,3
38.03555,23.51513,298.26,0.46,0.47,2022-04-17,0050,N,VIIRS,n,2,271.83,1.57,N,3
40.28318,23.44486,296.79,0.42,0.45,2022-04-19,2352,N,VIIRS,n,2,279.3,0.69,N,2
38.13058,23.52355,299.97,0.39,0.44,2022-04-19,2353,N,VIIRS,n,2,280.62,0.83,N,2
37.9185,23.07176,297.97,0.41,0.45,2022-04-19,2353,N,VIIRS,n,2,284.82,0.82,N,2
39.16863,22.8428,297.73,0.43,0.46,2022-04-19,2353,N,VIIRS,n,2,277.97,1.18,N,2
35.40781,23.95908,333.13,0.42,0.38,2022-04-20,1114,N,VIIRS,n,2,294.13,3.29,D,0
38.13108,23.52379,296.24,0.35,0.57,2022-04-20,2334,N,VIIRS,n,2,276.96,0.63,N,2
38.07682,23.63372,311.49,0.34,0.56,2022-04-20,2334,N,VIIRS,n,2,277.51,0.88,N,0
38.07703,23.63614,299.85,0.34,0.56,2022-04-20,2334,N,VIIRS,n,2,277.55,0.35,N,0
40.28453,23.44387,299.61,0.42,0.61,2022-04-21,0114,N,VIIRS,n,2,279.83,0.81,N,2
38.5664,23.29267,307.25,0.46,0.64,2022-04-21,0114,N,VIIRS,n,2,280.56,1.35,N,2
39.16973,20.7752,335.91,0.35,0.57,2022-04-22,1218,N,VIIRS,n,2,292.35,3.3,D,0
40.28474,23.44383,296.13,0.46,0.39,2022-04-23,0036,N,VIIRS,n,2,283.35,0.67,N,2
38.12879,23.52454,299.78,0.49,0.41,2022-04-23,0037,N,VIIRS,n,2,283.51,0.74,N,2
39.35358,22.9833,302.33,0.45,0.39,2022-04-23,0037,N,VIIRS,n,2,285.4,0.78,N,2
39.0774,20.87406,330.19,0.4,0.44,2022-04-23,1159,N,VIIRS,n,2,292.05,2.19,D,0
40.28416,23.44583,301.33,0.39,0.36,2022-04-24,0018,N,VIIRS,n,2,285.04,0.65,N,2
37.91858,23.07219,302.49,0.38,0.36,2022-04-24,0018,N,VIIRS,n,2,290.14,1.1,N,2
38.37375,24.06211,302.58,0.39,0.36,2022-04-24,0018,N,VIIRS,n,2,286.27,0.54,N,2
38.1297,23.52554,314.94,0.38,0.36,2022-04-24,0018,N,VIIRS,n,2,288.01,1.46,N,2
35.20505,25.34582,295.67,0.42,0.38,2022-04-24,0019,N,VIIRS,n,2,282.26,0.37,N,0
37.96402,23.40045,302.95,0.5,0.41,2022-04-24,2359,N,VIIRS,n,2,285.63,0.93,N,3
37.96027,23.39976,319.53,0.5,0.41,2022-04-24,2359,N,VIIRS,n,2,284.92,0.93,N,0
37.91783,23.07218,300.2,0.51,0.41,2022-04-24,2359,N,VIIRS,n,2,288.09,0.9,N,2
38.13022,23.52251,304.75,0.5,0.41,2022-04-24,2359,N,VIIRS,n,2,283.72,1.23,N,2
38.37473,24.0594,297.58,0.47,0.4,2022-04-24,2359,N,VIIRS,n,2,281.21,0.79,N,2
35.01731,25.6342,336.68,0.39,0.36,2022-04-25,1120,N,VIIRS,n,2,303.45,2.92,D,0
35.01967,25.63424,337.11,0.39,0.36,2022-04-25,1120,N,VIIRS,n,2,304.3,3.81,D,0
39.18399,22.39847,335.43,0.39,0.36,2022-04-25,1121,N,VIIRS,n,2,302.57,2.44,D,0
40.72511,22.69077,337.42,0.39,0.36,2022-04-25,1121,N,VIIRS,n,2,305.19,1.93,D,0
40.68703,22.81904,337.28,0.38,0.36,2022-04-25,1121,N,VIIRS,n,2,305.29,1.57,D,0
38.12941,23.52185,301.97,0.57,0.52,2022-04-25,2340,N,VIIRS,n,2,288.39,1.87,N,2
38.13079,23.5223,302.22,0.57,0.52,2022-04-25,2340,N,VIIRS,n,2,288.09,0.79,N,2
40.69855,22.94995,298,0.46,0.64,2022-04-26,0120,N,VIIRS,n,2,285.73,0.61,N,0
40.28371,23.44196,295.57,0.5,0.66,2022-04-26,0120,N,VIIRS,n,2,283.55,0.42,N,0
37.69865,21.40354,339.33,0.45,0.47,2022-04-26,1102,N,VIIRS,n,2,299.92,3.94,D,0
38.34963,21.54644,328.41,0.43,0.46,2022-04-26,1102,N,VIIRS,l,2,298.62,1.25,D,0
41.71092,26.3283,332.56,0.39,0.36,2022-04-26,1103,N,VIIRS,n,2,301.85,1.99,D,0
40.65105,21.24124,335,0.4,0.44,2022-04-26,1103,N,VIIRS,n,2,302.85,3.05,D,0
38.12787,23.52341,298.8,0.52,0.67,2022-04-26,2321,N,VIIRS,n,2,284.09,0.28,N,2
39.35522,22.98155,298.44,0.59,0.53,2022-04-27,0102,N,VIIRS,n,2,286.45,1.46,N,0
38.37314,24.06173,299.22,0.35,0.57,2022-04-27,0102,N,VIIRS,n,2,288.14,0.66,N,2
38.19533,22.13065,332.72,0.35,0.57,2022-04-27,1043,N,VIIRS,n,2,296.98,1.6,D,0
41.19671,23.28873,342.6,0.52,0.5,2022-04-27,1044,N,VIIRS,n,2,307.66,7.64,D,0
41.19816,23.29471,340.99,0.52,0.5,2022-04-27,1044,N,VIIRS,n,2,307.58,7.64,D,0
40.79198,21.13009,344.66,0.46,0.63,2022-04-27,1224,N,VIIRS,n,2,301.8,6.02,D,0
39.35424,22.98684,304.73,0.52,0.42,2022-04-28,0043,N,VIIRS,n,2,287.18,0.84,N,2
39.35281,22.98716,301.13,0.52,0.42,2022-04-28,0043,N,VIIRS,n,2,287.26,1.31,N,2
40.28295,23.4464,295.64,0.52,0.42,2022-04-28,0043,N,VIIRS,n,2,284.76,0.49,N,2
38.37327,24.06079,301.23,0.4,0.45,2022-04-28,0043,N,VIIRS,n,2,286.93,0.84,N,2
38.85652,23.44451,331.15,0.32,0.55,2022-04-28,1205,N,VIIRS,n,2,302.61,2.47,D,0
38.07362,23.63355,303.67,0.4,0.37,2022-04-29,0024,N,VIIRS,n,2,287.37,0.59,N,0
38.37549,24.06229,299.87,0.4,0.37,2022-04-29,0024,N,VIIRS,n,2,287.31,0.83,N,3
